fold,entry_ts_ms,side,book_idx,stack_same_before,stack_opp_before,abs_mean,pred_mean,pnl,win,exit_reason,entry_price,exit_price,hour_utc,realized_vol_24h,is_addon,signed_fwd_1,signed_fwd_3,signed_fwd_6,signed_fwd_12,strength_tercile,vol_tercile
0,1641178800000,1,7,5,0,0.3268889082980716,0.3268889082980716,-0.001201320000000547,False,max_hold,3798.09,3802.15,3,0.024826351986193824,True,0.001540656959382769,0.00468803678549734,0.006181126291588512,-0.0004756745329139722,mid,mid
0,1641207600000,-1,2,1,3,0.528342317136699,-0.528342317136699,0.3401860299999982,True,target,3820.37,3782.17,11,0.02271643834894187,True,0.0038199508938007165,0.007921701443701412,0.01892232505590341,0.017857748577303156,high,mid
0,1641211200000,-1,3,2,3,0.36387814790392814,-0.36387814790392814,0.34117421499999945,True,target,3830.59,3792.28,12,0.023119143277120714,True,0.00010738972254153989,0.009316713245867358,0.01742594692852295,0.019880194977828003,high,mid
0,1641182400000,1,7,6,0,0.19704568096871866,0.19704568096871866,-0.07872559500000037,False,max_hold,3786.0,3782.29,4,0.02285529326305854,True,0.005356299456718228,0.00449612525825005,0.008541054847978735,-0.011364325990189661,mid,mid
0,1641214800000,-1,4,2,3,0.6040892792835084,-0.6040892792835084,0.9575739999999964,True,target,3815.95,3716.050000000001,13,0.022908761308251428,True,0.0040105200840349076,0.018493972431931183,0.020927527727860884,0.022404949888145564,high,mid
0,1641218400000,-1,5,3,3,0.528392094614772,-0.528392094614772,0.9574780149999987,True,target,3815.58,3715.69,14,0.023361315634086107,True,0.005220730376234495,0.011088463106400437,0.02760280367686707,0.020141235879699626,high,mid
0,1641222000000,-1,5,4,2,0.14076510249322916,-0.14076510249322916,0.9536445549999978,True,target,3800.24,3700.75,15,0.023096242621017823,True,0.0093699600772017,0.008185495597916592,0.016053723924596253,0.01047775163260456,low,mid
0,1641236400000,1,1,0,3,0.15121913369458262,0.15121913369458262,-0.15372365500000001,False,max_hold,3753.23,3741.98,19,0.017364063502002675,False,-0.010801135497127912,0.0035905682034047537,-0.0015090018380927717,0.006514928148502852,low,low
0,1641258000000,1,2,1,0,0.11405849517223247,0.11405849517223247,0.03557529999999837,True,max_hold,3743.86,3751.54,1,0.02266396421162137,True,-0.0017042120297003915,-0.0005332361539470698,0.008036056410489989,0.03571342442114411,low,mid
0,1641272400000,1,3,1,0,0.6775802074594798,0.6775802074594798,0.33194483000000163,True,target,3731.81,3769.130000000001,5,0.022712712487095502,True,0.0026457783799818113,0.007218431721546681,0.02522308722249389,0.025688102816551428,high,mid
0,1641276000000,1,3,2,0,0.5455299114256568,0.5455299114256568,0.9383803549999976,True,target,3743.69,3841.7,6,0.022898239768636728,True,0.0027214256965490957,0.0036250136604374372,0.021083719157397596,0.005154982661239815,high,mid
0,1641279600000,1,4,3,0,0.5259070627894542,0.5259070627894542,0.9407719499999977,True,target,3753.42,3851.679999999999,7,0.023050675281472453,True,0.0018341697856414374,0.011456915617557017,0.027456724225927154,0.013312351139843415,high,mid
0,1641283200000,1,5,3,0,0.4522499753772425,0.4522499753772425,0.9434562299999996,True,target,3763.8,3862.34,8,0.023161709661462564,True,-0.0009313259853217515,0.01787562154732769,0.027971619764276312,0.012627294484745866,high,mid
0,1641286800000,1,6,3,0,0.4405840026880193,0.4405840026880193,0.9451791200000025,True,target,3770.72,3869.44,9,0.023155998144942912,True,0.01054627640220862,0.01739564604242405,0.022231901224600392,0.01611553895960749,high,mid
0,1641290400000,1,5,4,0,0.17534932703299297,0.17534932703299297,0.9443182250000011,True,target,3767.21,3865.84,10,0.025209257149245858,True,0.008191809767097213,0.015818576512081517,0.012152367136046616,0.002885661573395204,low,mid
0,1641340800000,1,2,1,0,0.052314324965799415,-0.052314324965799415,0.33692916000000106,True,target,3787.5,3825.380000000001,0,0.030368989545964464,True,-0.004317573969622179,-0.000343831118553628,0.0021522253222432397,-0.005624657153130874,low,mid
0,1641337200000,1,2,0,0,0.3459211647170118,0.3459211647170118,-0.12365196500000074,False,max_hold,3817.9,3809.73,23,0.030460030983103598,True,0.006448119188503965,0.004390321217244253,0.004741652578191147,0.0013868343195266863,high,mid
0,1641358800000,-1,2,0,1,0.3532577333961993,-0.3532577333961993,-0.22338578999999872,False,max_hold,3807.82,3825.96,5,0.030023046939618808,True,-0.0038542940148018623,-0.004519462081476355,0.003338985947338724,0.008413192938176217,high,mid
0,1641362400000,-1,2,1,0,0.23292945922522426,-0.23292945922522426,0.06614119499999963,True,max_hold,3801.65,3790.86,6,0.03012468974268656,True,0.0004949963464555562,-0.004564966306201068,0.007760180817713014,0.01870771906207358,mid,mid
0,1641384000000,1,1,0,4,0.190229901103747,0.190229901103747,0.3373710249999984,True,target,3792.76,3830.69,12,0.02886990401406614,False,0.006511674558805636,0.008095381382998479,-0.011033157541875727,-0.06655263977532477,mid,mid
0,1641376800000,-1,4,3,0,0.5038108961493555,-0.5038108961493555,0.9620811149999989,True,target,3833.72,3733.35,10,0.028645485629085962,True,0.009174192030737438,0.0033194370025744213,0.008865771899789543,0.07666069865000846,high,mid
0,1641373200000,-1,4,2,0,0.5888031023264003,-0.5888031023264003,0.9583428700000003,True,target,3818.82,3718.84,9,0.030186281843784957,True,0.002526305909835158,0.012269138918146627,0.004273080893931636,0.07375040410466038,high,mid
0,1641380400000,-1,1,4,0,0.12192736843214257,0.12192736843214257,0.9595861650000013,True,target,3824.04,3723.93,11,0.028884461178210356,False,0.0005988102932059647,-0.007779257950063956,0.005091206457654596,0.06677658045029478,low,mid
0,1641391200000,-1,5,3,1,0.4728689153806725,-0.4728689153806725,0.9564239399999974,True,target,3811.35,3711.57,14,0.028118082467557332,True,0.00028531491961447664,0.012771114612835532,0.05968840469696424,0.08207384683038688,high,mid
0,1641394800000,-1,6,4,0,0.39446035170282,-0.39446035170282,0.9582472150000025,True,target,3818.42,3718.45,15,0.027453983738824992,True,0.00712705374091771,0.018974929632781246,0.06977547947895524,0.097265169863193,high,mid
0,1641398400000,-1,7,5,0,0.8513206755432562,-0.8513206755432562,0.9579589300000007,True,target,3817.34,3717.4,16,0.02823198626363174,True,0.005400801153999324,0.036500238658449535,0.0684013575841963,0.09026827319404118,high,mid
0,1641402000000,-1,7,6,0,0.7490748505422625,-0.7490748505422625,0.9511544450000002,True,target,3790.12,3690.89,17,0.028489928977542413,True,0.006567591573756193,0.047524227439646904,0.06200103405761559,0.08341132955946495,high,mid
0,1641416400000,1,1,0,0,0.16034784224983778,0.16034784224983778,0.3196671200000005,True,target_entry_bar,3594.11,3630.05,21,0.03533580798281713,False,-0.005660387980049308,-0.0045936117272206145,-0.029551672502505122,-0.06903365270944284,low,high
0,1641427200000,1,5,0,0,0.33774268140899666,-0.33774268140899666,-0.7464460349999996,False,stop,3539.58,3468.79,0,0.03418048155684986,True,-0.0036703577609120686,-0.02507323749307211,-0.027827419664973818,-0.05004184999604133,mid,high
0,1641430800000,-1,5,0,1,0.331072720637905,-0.331072720637905,0.8870274899999997,True,target,3534.68,3442.14,1,0.034163159525413954,True,0.004731144954107647,0.02092545395718981,0.020221600358738323,0.034261776776237096,mid,high
0,1641434400000,-1,2,1,1,0.2162339134081122,-0.2162339134081122,0.8837685100000027,True,target,3521.69,3429.49,2,0.03375103647456652,True,0.016830206542165382,0.014209576279161307,0.029003732758448586,0.03268231060314419,mid,high
0,1641448800000,1,1,0,0,0.13574645218436676,0.13574645218436676,-0.7293651550000008,False,stop,3458.69,3389.52,6,0.035438824656957545,False,0.004124454993120974,-0.03796650989083872,-0.022850295081776606,0.004517121723777828,low,high
0,1641463200000,1,1,0,0,0.19126825212173232,0.19126825212173232,0.29431724500000145,True,target_entry_bar,3309.16,3342.25,10,0.047190576270765394,False,-0.0020923931672336415,0.014226485166959124,0.013561807565402262,0.021844942339963147,mid,high
0,1641488400000,1,1,0,0,0.12055300878964925,-0.12055300878964925,0.30258857999999983,True,target,3402.21,3436.23,17,0.050630320892073165,False,0.009697724528489493,0.0010437406260690452,-0.004616432629027667,-0.05422188697780084,low,high
0,1641495600000,-1,2,1,0,0.2615532601853493,-0.2615532601853493,0.30741917999999985,True,target,3451.88,3417.36,19,0.04732148682920749,True,0.006003530122160705,0.004743601653583451,0.01570555994240319,0.07044277486181427,mid,high
0,1641492000000,-1,2,0,1,0.32895416455735627,-0.32895416455735627,0.10197256499999818,True,max_hold,3418.56,3404.61,18,0.05229176747995916,True,0.002582842052838208,0.007693510464564124,0.025272472463197304,0.08173015670786077,mid,high
0,1641502800000,-1,4,1,0,0.5475832302648425,-0.5475832302648425,0.8587511850000015,True,target,3421.96,3332.37,21,0.04424743696192371,True,-0.0003822596505973497,0.017715254494468757,0.05513293006399189,0.05164298699441772,high,high
